Vehicle ID,Fuel ID,Model,Model Year,Fuel
12007,35,Super Duty F-250                                   ,2018,Biodiesel (B20)              
11880,11,Taurus AWD FFV                                     ,2018,Ethanol (E85)                
11879,11,Taurus FWD FFV                                     ,2018,Ethanol (E85)                
11955,55,Transit 150/250 Van/Wagon                          ,2018,Propane                      
11992,3,Transit 150/250 Van/Wagon                          ,2018,CNG - Compressed Natural Gas 
11873,11,Transit Connect Van FFV                            ,2018,Ethanol (E85)                
11853,3,Transit Connect Van/Wagon                          ,2018,CNG - Compressed Natural Gas 
11874,11,Transit Connect Wagon FFV                          ,2018,Ethanol (E85)                
11875,11,Transit Connect Wagon LWB FFV                      ,2018,Ethanol (E85)                
11818,35,Transit T150 Van/Wagon                             ,2018,Biodiesel (B20)              
11872,11,Transit T150 Van/Wagon FFV                         ,2018,Ethanol (E85)                
12006,35,Transit T250 Van/Wagon                             ,2018,Biodiesel (B20)              
12024,11,Transit T250 Van/Wagon FFV                         ,2018,Ethanol (E85)                
11835,35,Canyon 2WD                                         ,2018,Biodiesel (B20)              
11836,35,Canyon 4WD                                         ,2018,Biodiesel (B20)              
12032,55,Savana 2500                                        ,2018,Propane                      
12011,35,Savana 2500                                        ,2018,Biodiesel (B20)              
12019,3,Savana 2500                                        ,2018,CNG - Compressed Natural Gas 
12025,11,Savana 2500                                        ,2018,Ethanol (E85)                
11910,45,Sierra 15 Hybrid 2WD                               ,2018,Hybrid Electric              
11911,45,Sierra 15 Hybrid 4WD                               ,2018,Hybrid Electric              
12012,35,Sierra 2500 Denali HD 2WD/4WD                      ,2018,Biodiesel (B20)              
12018,3,Sierra 2500 HD 2WD/4WD                             ,2018,CNG - Compressed Natural Gas 
12034,11,Sierra 2500 HD 2WD/4WD                             ,2018,Ethanol (E85)                
12013,35,Sierra 2500 HD 2WD/4WD                             ,2018,Biodiesel (B20)              
12033,55,Sierra 2500 HD 2WD/4WD                             ,2018,Propane                      
11883,11,Sierra C15 2WD                                     ,2018,Ethanol (E85)                
11884,11,Sierra C15 2WD                                     ,2018,Ethanol (E85)                
11885,11,Sierra K15 2WD                                     ,2018,Ethanol (E85)                
11886,11,Sierra K15 2WD                                     ,2018,Ethanol (E85)                
11838,35,Terrain AWD                                        ,2018,Biodiesel (B20)              
11837,35,Terrain FWD                                        ,2018,Biodiesel (B20)              
11887,11,Yukon C1500 2WD                                    ,2018,Ethanol (E85)                
11888,11,Yukon C1500 XL 2WD                                 ,2018,Ethanol (E85)                
11889,11,Yukon K1500 4WD                                    ,2018,Ethanol (E85)                
11890,11,Yukon K1500 XL 4WD                                 ,2018,Ethanol (E85)                
11994,45,Accord Hybrid                                      ,2018,Hybrid Electric              
11991,41,Clarity                                            ,2018,Electric                     
11993,9,Clarity                                            ,2018,Hydrogen Fuel Cell           
11946,57,Clarity PHEV                                       ,2018,Plug-in Hybrid Electric      
